ZIP,Total in Working Age,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,Population_log_ratio,Under 5 years_log_ratio,5 to 9 years_log_ratio,10 to 14 years_log_ratio,15 to 19 years_log_ratio,20 to 24 years_log_ratio,25 to 29 years_log_ratio,30 to 34 years_log_ratio,35 to 39 years_log_ratio,40 to 44 years_log_ratio,45 to 49 years_log_ratio,50 to 54 years_log_ratio,55 to 59 years_log_ratio,60 to 64 years_log_ratio,65 to 69 years_log_ratio,70 to 74 years_log_ratio,75 to 79 years_log_ratio,80 to 84 years_log_ratio,85 years and over_log_ratio,Total Employed Civillians Above 16,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",Cluster,Confidence,P_cluster_0,P_cluster_1,P_cluster_2,P_cluster_3
23834,13750,1090,4058,4930,3672,-0.103379064253362,-0.0830547581435281,-0.1014382428454885,0.1431008436406733,-0.2378713580244529,-0.0874800903799783,0.0170035977625842,0.075120630468108,-0.0636730948611425,0.1833146055349459,-0.5300569856938777,0.2444076420676504,-0.1821629650879686,-0.5143696322007196,-0.1208569517277942,-0.1761730964935015,0.1611040472757592,-0.2199638983968297,-1.404870746692826,13056,4396,2202,3238,1132,2088,1,0.9999964166519353,3.583346342786776e-06,0.9999964166519353,1.7219359567275683e-12,0.0
23836,7187,479,1545,2150,3013,0.1111631253430527,-0.0379449315641231,0.3624056186477169,0.7214776871861712,0.3603968227064573,-0.2921764620396203,0.7438082526651888,-0.941913836762053,0.165185274550967,-0.4979350139349137,0.2043636566626139,-0.0308666479805275,0.0862603442844065,0.1838041367541771,-0.0629747991613891,0.7078533279496408,-0.4989911661189872,-0.8873031950009027,-0.2231435513142097,6138,2760,951,1335,305,787,1,0.9992074234638281,0.0007925732276435242,0.9992074234638281,3.308527911734498e-09,0.0
23837,2131,311,596,840,384,-0.0486791578974639,0.0675932911325283,-0.1209526104176621,-0.2531958963806113,0.0512932943875501,-0.4149438520627075,1.174372334549645,-0.5845133395571498,0.5533852381847861,-0.1008046991219657,0.0965379270426476,0.3341403272862342,-0.1852670670237115,0.3882233016736585,0.045023681373955,-0.7010523600670586,-0.0971637484536476,-1.342061106143065,-1.13206022273565,1863,581,567,252,108,355,0,0.9999790527271692,0.9999790527271692,1.1334069958095891e-05,9.613202874099021e-06,0.0
23838,8711,391,1968,2638,3714,-0.0170654671029186,-0.4019989001316784,0.1895767276751261,0.216744131771164,0.3646431135879098,-0.3170683695485472,0.1346568851462573,-0.260218596699481,-0.119935227109714,-0.2184815382083984,0.1007473810352275,-0.154150679827258,-0.0799263271089598,-0.1634061098014188,-0.0134682170508666,0.3189246517771078,0.1823215567939549,0.5083224935478725,-0.9382696385929306,8120,4024,918,1787,644,747,1,0.9999993498439058,6.501556576663051e-07,0.9999993498439058,4.365437717450254e-13,0.0
23839,618,33,300,187,98,-0.1255261852524212,0.4519851237430574,1.981001468866584,-0.192371892647456,-1.199416987790075,0.0,1.228665416916308,0.1431008436406733,-0.2451224580329851,1.036091931686776,0.2484613592984996,-0.412532275331257,0.0170944333593006,0.1880522315029393,0.2876820724517808,-1.562185027583555,0.2411620568168877,-2.014903020542265,-0.3566749439387324,520,103,66,82,124,145,0,0.9999515440615248,0.9999515440615248,6.35609464968853e-13,4.845593784102115e-05,0.0
23840,1191,241,351,474,125,0.2413027928666595,-1.038893053966487,-0.1758906664636641,-0.5639354490799393,-1.435084525289323,4.709530201312334,-0.4700036292457357,2.098986137752807,4.04305126783455,0.0413852161628547,0.665748206371831,1.37732569113713,-0.4480247225269602,0.076961041136129,0.5511769192895581,-0.2113090936672068,0.0383188643021368,2.397895272798371,0.0,1170,198,334,291,86,261,2,0.9999999918079112,8.192089826199236e-09,2.1177965128387723e-86,0.9999999918079112,0.0
23841,1422,72,601,281,468,-0.4036452713911789,0.5075946031845442,1.519825753744413,-1.243193517479218,-0.0714589639821445,-4.882801922586371,-1.161924568082437,-0.7731898882334818,-0.2097205309820689,1.119889687115394,-0.8126923312097283,-0.3101549283038398,0.0923733201310144,-2.975529566236472,-0.6667604253867507,-0.4942963218147804,0.5108256237659905,-1.196250758232025,-0.1372011215134847,1438,464,152,377,78,367,2,0.9999999995974989,4.024990205628816e-10,8.210455748804153e-81,0.9999999995974989,0.0
23842,4026,363,1308,1435,920,-0.2058216837606625,-1.088759992225098,0.6991532046201572,-0.8970593699462679,-0.2485840511580486,1.172720260821831,0.0363676441708751,0.2978344439157983,0.5147781980818138,-0.5173615947457755,-0.1424203400417694,-0.9457379332004558,-0.3248956687922151,0.0354467489957475,-0.0398459085471998,-0.7569986525464785,0.7305347126315658,-2.110213200346589,-0.1502822030493371,3544,1245,530,823,362,584,0,0.9999891977162487,0.9999891977162487,7.421031650741589e-07,1.0060180587099667e-05,0.0
23843,151,23,59,65,4,0.4726978383294273,0.0,0.0,0.0,2.19722457733622,0.0,0.6931471805599453,-1.386294361119891,2.772588722239781,2.833213344056216,1.945910149055313,-2.120263536200091,1.003302108863785,0.1278333715098845,0.6007738604289301,0.8873031950009029,0.5991182309116692,-2.397895272798371,-0.6061358035703157,129,9,0,38,13,69,2,1.0,7.566689629016234e-19,4.435628803866291e-162,1.0,0.0
23844,399,31,123,194,51,-0.0955438519633506,1.6094379124341,0.4809726606163096,0.0,-2.564949357461537,3.401197381662155,0.1150693297847871,-3.332204510175204,-1.396657148155437,2.19722457733622,0.4054651081081646,-2.94443897916644,-4.02535169073515,-0.2876820724517808,0.6466271649250523,-0.6613984822453651,1.945910149055313,0.0,2.995732273553991,367,130,183,24,0,30,2,1.0,5.867379614120047e-16,3.025397191058037e-224,1.0,0.0
23845,115,0,108,0,7,0.0992982209822805,0.0,0.0,0.0,0.0,0.525010258757947,0.0,0.0,0.0,0.0,-4.204692619390966,3.912023005428146,0.0,0.0,0.4054651081081646,-0.5436154465889818,-2.639057329615258,2.890371757896165,0.0,212,0,14,26,109,63,2,1.0,4.59214251245757e-35,5.5414250413704664e-213,1.0,0.0
23846,310,60,175,47,28,-0.1113846302612069,-0.3364722366212129,-1.856297990365626,-0.4307829160924541,0.9808292530117262,3.637586159726386,2.639057329615258,-0.8472978603872034,-3.332204510175204,0.4212134650763035,3.332204510175204,-0.6257058997644127,1.272965675812888,-3.367295829986474,-1.791759469228055,0.0215062052209633,1.09861228866811,-1.386294361119891,0.0,357,91,19,81,80,86,2,1.0,1.3510404758458302e-18,4.6301046011991175e-174,1.0,0.0
23847,9092,1922,3740,2609,821,0.3160824402289979,-1.009095691161542,0.0219307034939699,-0.271480097875501,1.05370678499416,0.4132230989191043,0.9341306500024862,0.953586516617852,1.086678972833098,-0.0800427076735363,1.199416987790076,0.3901642631528634,0.7954483588344248,-0.1193467576325657,-0.1481491614385603,-0.2694444849020003,-0.4944125941246611,-0.5877866649021195,-0.8699503946154534,5445,1224,1323,1024,441,1433,0,0.9999743101202018,0.9999743101202018,5.841443552009252e-13,2.56898792140426e-05,0.0
23850,480,119,125,197,39,-0.4172033918727136,-2.995732273553991,-3.218875824868201,3.401197381662155,-4.369447852467021,3.761200115693561,-0.8266785731844677,-3.433987204485146,0.0,-0.4418327522790393,0.8602012652231115,-4.060443010546419,1.126011262856224,-2.03688192726104,0.6097655716208945,0.0597192347016228,-3.178053830347946,0.0,3.295836866004329,455,178,40,70,69,98,2,1.0,5.520159096320436e-32,3.004620646498268e-237,1.0,0.0
23851,6417,761,1929,2577,1150,-0.0827504746797114,0.2649250853291649,0.1014084007845941,0.5041366356151942,0.564766013911739,0.1736096161919329,-0.4278875721639972,-0.5297410707585266,0.0964602661875622,-0.5467676454575736,-0.0121804185568716,-0.3857525668442063,0.1385189341355621,-0.6430630761625338,-0.1139442593492177,0.1611040472757592,-0.3905764956144137,-0.7472144018302211,-0.2513144282809056,5617,1508,1429,1031,558,1091,1,0.9974355132479875,0.002564479279584906,0.9974355132479875,7.472427757557912e-09,0.0
23856,553,112,170,183,88,0.1973271974118251,-2.995732273553991,1.504077396776274,1.272965675812887,-0.8803587226480918,0.4519851237430574,-0.616774201775371,2.607966742545228,0.0,3.295836866004329,-0.0659579677917974,-2.43361335540045,-0.7091475219063863,0.0253178079842899,1.480226180954094,-0.3150810466398952,0.1397619423751588,0.0,0.2513144282809061,515,141,132,88,31,123,2,0.9998494437824571,0.00015055621754419502,2.2955822357778044e-83,0.9998494437824571,0.0
23857,425,65,126,54,180,-0.2608348224155925,2.833213344056216,0.2305236586118324,-0.4054651081081641,-3.761200115693561,0.0,3.433987204485146,3.091042453358316,0.0285733724440557,0.3184537311185345,0.9555114450274362,0.0,-4.700480365792417,-0.1000834585569827,-2.890371757896165,-0.6931471805599453,-0.6190392084062233,2.484906649788,0.0,357,100,33,150,74,0,2,1.0,4.580489948204861e-27,1.788639969568914e-270,1.0,0.0
23860,16867,2112,6343,6158,2254,0.0886397616940293,0.0397666711280795,0.1191316535276767,-0.4281075848579245,0.3845898789795807,-0.0831440510331944,0.1612681475961226,0.2711190165555743,0.1894008937359466,0.4673869683545639,0.5509629519781916,0.0978824672227496,0.0792685340651555,0.037297876796094,0.013656326447486,-0.3757056684563302,-0.3741335912575234,-0.3852252267604177,-0.7547050735593785,11294,3326,1950,2705,966,2347,1,0.9999411744027064,5.882553019211596e-05,0.9999411744027064,6.710184674609857e-11,0.0
23866,958,45,262,430,221,-0.1871841061168426,-0.6729444732424263,-0.5798184952529422,0.0741079721537221,-0.8527773261518292,0.0110498361865847,-0.0727593542824283,0.2006706954621511,0.8353216693404883,-0.4886640519631386,0.0307716586667536,-0.1885911698075495,-0.3384543978252043,0.2040953563435148,-0.1372011215134847,1.189584066873836,-2.494123304892924,1.648658625587382,-1.049822124498678,818,367,118,175,56,102,0,0.9982016955404177,0.9982016955404177,1.486484644679192e-09,0.001798302973096698,0.0
23867,1037,99,332,370,236,-0.2497239706891827,-0.7351113796589774,-0.0289875368732519,0.5288441292686694,-1.05860695405441,-1.358123484153194,-0.6104554647148319,0.3276874070654805,-1.470851749147954,0.5179430915348546,0.0635134057223254,-0.1466034741918758,-0.5273549257172014,0.2962658161431726,0.6205764877251103,-0.5456944494168141,-0.3677247801253176,-2.496741107435003,0.4924764850977938,874,234,279,183,61,117,0,0.9999713904962112,0.9999713904962112,1.2411366248174004e-17,2.860950378968758e-05,0.0
23868,3815,668,1597,1163,387,0.2900513407795868,-0.2123990120312324,-0.3424069721410276,0.8174448972375226,-0.0335226920386437,0.6931471805599445,0.73888318988263,0.7173907921699385,0.7151260872787208,0.6989781008707379,0.8448940130758089,0.4920055644392205,0.4350067872086391,-0.4422339558952535,-0.4036011746701016,1.247457916265675,0.2395495867013197,-1.628306396738483,-1.533930359925955,2141,635,435,356,167,548,0,0.9999935189776732,0.9999935189776732,9.19657490322036e-13,6.48102140624056e-06,0.0
23872,1386,93,584,489,220,-0.5102668084399085,-1.318240897874875,-1.462834438242225,0.3112125698619747,-1.672285816093764,-2.388762789235098,0.7419373447293771,0.2876820724517808,-0.770108221696074,-1.193922468472435,0.7812544480702126,-0.8972425369034602,0.4433353821635739,-0.7801585575495751,-0.8303483020734301,0.8403048248962328,-1.936340698039162,1.083344816537321,-1.609437912434101,1229,330,166,269,94,370,0,0.9938741665993972,0.9938741665993972,1.6060385763487437e-32,0.006125833400601548,0.0
23874,442,29,121,204,88,-0.2282586519809806,-0.9162907318741552,-1.152679509938385,-1.609437912434101,-0.2876820724517808,-2.047692843365255,0.7621400520468966,-0.1823215567939549,0.489548225318706,-1.09861228866811,0.1112256351102241,-0.0377403279828469,0.4700036292457361,-1.123930096652399,-0.6931471805599454,-0.1823215567939549,1.082611947321669,-2.525728644308255,0.2876820724517808,399,137,56,100,38,68,0,0.9962324778601501,0.9962324778601501,8.836095835375074e-31,0.003767522139849904,0.0
23875,6398,508,1465,2355,2070,0.0323338869005969,0.968737207246698,0.5882122873814106,-0.0797765024277206,0.3079359293562786,-0.0513987740564418,0.3881110934150129,0.1332132758729933,-0.1066583743734268,0.1488456275975656,-0.4233913243763165,0.2335203644804382,-0.0048077015681036,-0.3401828160177489,-0.3680927654100587,-0.3810561432292392,-0.1918910078101054,-0.5179430915348551,-0.3364722366212129,6232,2401,966,1653,601,611,1,0.9998178952052178,0.0001821045264053869,0.9998178952052178,2.683767658870137e-10,0.0
23876,142,16,72,8,46,-0.0333364202675916,0.0,0.0,-2.70805020110221,-2.890371757896165,1.386294361119891,2.564949357461537,0.0,2.19722457733622,0.3364722366212129,-1.945910149055313,-0.2231435513142097,2.484906649788,0.8472978603872034,0.6931471805599453,-0.6931471805599454,-0.154150679827258,0.0,0.0,136,22,40,34,32,8,2,0.9999999996825224,3.174760962933815e-10,3.600464998576174e-137,0.9999999996825224,0.0
23878,793,96,241,257,199,0.1227204765203078,-0.693147180559945,0.0229895182246995,0.4353180712578455,-0.1880522315029393,0.6151856390902335,0.4453110166553635,3.828641396489095,-0.1117914059881162,-0.3545450176809073,2.251291798606496,-1.992430164690206,1.340624324286702,-1.044545067397834,-0.2776317365982796,-0.1625189294977747,3.13549421592915,-0.949080554697146,-0.1823215567939549,743,331,97,140,82,93,2,0.9950841516404331,0.004915848359566397,1.8777777828682213e-80,0.9950841516404331,0.0
23879,314,52,114,114,34,-0.4368813043415436,1.446918982936326,-0.0953101798043252,2.833213344056216,-2.833213344056216,1.791759469228055,-0.0953101798043252,-2.833213344056216,0.0,-2.70805020110221,-0.6151856390902339,2.19722457733622,-0.6151856390902335,-1.079920155655957,0.8266785731844679,-1.09861228866811,1.609437912434101,0.0,0.0,286,99,96,52,13,26,2,0.9999994833399042,5.166600949509243e-07,2.1148458550468096e-110,0.9999994833399042,0.0
23881,1084,66,564,280,174,-0.0381091547490983,0.1586050301766386,2.833213344056216,0.7221347174331973,-2.578838469622204,-0.640037355245997,1.519825753744413,0.4446858212614457,1.076633381949335,0.805065096763931,0.7537718023763804,0.0273989741881144,-1.35454566280531,0.4989911661189872,1.481604540924216,-0.4265185173059969,-4.007333185232471,-2.382627800667582,3.555348061489413,825,168,221,143,159,134,2,0.9999999388046011,6.119539829728424e-08,2.259399946153868e-98,0.9999999388046011,0.0
23882,826,127,345,188,166,-0.037431270385297,0.6061358035703157,1.386294361119891,0.4936578201436257,0.489548225318706,0.4155154439616657,-0.5717863235556782,1.141171903086906,0.0465200156348926,0.4054651081081641,-0.4168938039317869,-1.510592077797468,0.3244960455744978,-0.8029620465671519,0.9082585601768912,-0.8499896520529151,-1.665007763588911,0.2006706954621511,-2.215573716004416,819,217,80,221,44,257,0,0.9846929649131864,0.9846929649131864,3.2933941837451713e-28,0.015307035086815053,0.0
23883,1227,139,382,437,269,0.0705265629821934,1.178654996341646,1.616818019731723,-1.78128816936076,-2.533696813957432,0.8194409058842376,0.1903537284912184,0.1953087523207659,-0.487986131796168,0.5306282510621703,-0.3220834991691137,0.0465200156348935,0.2527023535557546,0.21056476910735,0.4837969513780713,0.2787134024690205,-0.8649974374866045,-0.4754236967150747,-2.079441541679836,1001,299,176,113,173,240,0,0.9979000249773148,0.9979000249773148,5.765213497456979e-22,0.002099975022685868,0.0
23884,30,15,9,6,0,1.945910149055313,0.0,0.0,0.0,1.09861228866811,1.945910149055313,1.203972804325936,2.397895272798371,1.386294361119891,1.09861228866811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.9999994496583988,5.503416015010114e-07,3.5275920113416497e-88,0.9999994496583988,0.0
23885,1376,137,486,415,338,0.0023594191047697,-0.3184537311185349,-0.1758906664636645,0.683294884116934,0.3014753945841164,0.8347976976229723,-1.38629436111989,0.2305236586118315,0.0246926125903717,-0.8383291904044428,0.8039615469002355,-1.043042437513299,0.1499401472909145,-0.4135623183407837,-0.6123858239154867,1.193277515209188,-1.623622547426057,3.713572066704308,-3.295836866004329,1037,513,120,158,133,113,0,0.9999582715897738,0.9999582715897738,2.6666140114736267e-40,4.1728410227842816e-05,0.0
23887,85,0,42,23,20,0.4872951263557965,4.143134726391533,0.0,3.688879454113936,0.0,0.0,-1.945910149055313,-3.555348061489413,0.0,0.0,0.0,2.19722457733622,-0.1541506798272585,0.0,-3.091042453358316,0.0,1.029619417181158,0.0,0.0,65,23,34,0,0,8,2,1.0,1.6174819714031112e-16,3.6856332101812582e-180,1.0,0.0
23888,1036,84,406,341,205,0.2415772530030473,0.8637726975907083,0.6097655716208945,-0.4578330936254806,0.9903987040278768,1.7411157364093,-0.2726441950872411,-0.7472144018302211,0.5212969236332858,-0.5455111817538811,0.3746934494414109,0.3807724955177924,0.4122447950935437,-0.6214032757011045,0.4054651081081641,-0.6931471805599454,-0.318453731118534,-0.5877866649021191,0.5465437063680696,1180,252,412,148,172,196,0,0.9999495238576543,0.9999495238576543,2.8579539266698226e-17,5.0476142347319495e-05,0.0
23889,326,145,41,133,7,0.2250586492503092,2.772588722239781,3.178053830347946,1.119231575870845,4.90527477843843,0.0,-0.1112256351102241,-3.044522437723423,0.0,-4.219507705176107,0.0,-4.369447852467021,0.9028677115420144,1.293921040988876,-0.489548225318706,3.091042453358316,-3.178053830347946,0.0,0.0,248,7,32,96,24,89,2,1.0,1.6900853882916026e-40,4.221893572349779e-258,1.0,0.0
23890,2286,249,830,649,558,0.1241388788811788,0.1116399711426696,1.033751654466068,0.969400557188103,-0.0203396842371228,0.1607224449904931,0.2214892912181829,0.5412311385341031,-0.3850562364769576,0.2707325141380075,-0.0630581359671369,-0.0215062052209633,0.0088106296821548,-0.0083682496705161,-1.002152022480548,0.2231435513142097,0.0531098253139479,-0.0312525435041042,-0.3610133455373301,2216,835,386,250,308,437,0,0.971472959893117,0.971472959893117,0.028521567947910255,5.472158972016571e-06,0.0
23891,1583,500,833,223,27,7.482681828154651,0.0,0.0,0.0,2.19722457733622,4.90527477843843,5.877735781779639,5.71042701737487,5.749392985908253,5.407171771460119,4.770684624465665,4.867534450455582,4.382026634673881,4.204692619390966,3.912023005428146,1.09861228866811,0.0,0.0,0.0,0,0,0,0,0,0,3,1.0,2.697639154670482e-222,0.0,5.869521724857836e-87,1.0
23893,125,0,43,82,0,-0.3156381497183709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.791759469228055,0.0,1.386294361119891,0.21868920096483,-2.94443897916644,2.995732273553991,-3.871201010907891,-2.94443897916644,2.995732273553991,0.0,124,52,33,0,39,0,2,1.0,4.889379584207392e-24,4.835885939297147e-172,1.0,0.0
23894,386,96,171,5,114,0.514571948725612,1.312186388966169,3.401197381662155,2.454134991121246,0.3697470255060855,4.0943445622221,0.6931471805599458,2.484906649788,-2.70805020110221,-4.369447852467021,1.925290861852578,2.639057329615258,-0.1957445771260952,0.0,-0.8544153281560676,0.0,0.4626235219481134,0.0,0.0,406,182,0,40,106,78,2,1.0,4.081890787955456e-19,5.119215330020266e-282,1.0,0.0
23897,234,15,84,129,6,-0.4707056299765657,0.0,-3.737669618283368,-3.13549421592915,0.0,0.0,-3.555348061489413,0.0,0.4353180712578455,0.0,3.912023005428146,-3.465735902799727,-0.2513144282809061,-3.044522437723423,0.0363676441708746,2.19722457733622,-0.1941560144409577,1.38629436111989,0.0,155,50,43,43,19,0,2,1.0,3.3415598953137186e-17,3.110750298641855e-212,1.0,0.0
23898,1033,47,278,470,238,-0.2655572761711458,-2.70805020110221,-0.2311117209633866,-1.025049721491093,-1.084013489246957,-0.94350329539904,0.0909717782057266,0.3920420877760238,0.3468709438421111,-0.502091943797236,1.386294361119891,-0.0769610411361285,-0.5212969236332858,-0.4104278974502939,0.8194409058842376,-0.1823215567939549,-3.526360524616162,0.307484699747961,-1.6094379124341,1039,363,281,125,191,79,2,0.999700179641978,0.00029982035802483885,6.566323889474416e-47,0.999700179641978,0.0
23899,206,5,86,69,46,0.4446858212614453,-1.704748092238425,2.079441541679836,2.639057329615258,-0.7731898882334818,2.397895272798371,1.386294361119891,0.0,-0.9555114450274363,0.0,0.5108256237659905,-0.8109302162163288,0.1133286853070032,0.1431008436406733,0.3429447511268302,1.945910149055313,0.1541506798272582,0.3364722366212129,0.2231435513142101,143,62,25,29,14,13,2,0.9824048002244885,0.017595199775511796,3.3523120456463646e-53,0.9824048002244885,0.0
23901,7458,1053,2086,2106,2213,0.127120649390422,1.070070285328625,0.305654314856211,-0.7214776871861712,0.2610984796627011,0.2882553026193832,0.1998784907150232,0.1716007870488525,0.4088040093736786,0.3178958510482772,0.1234441910911217,0.3271117938616488,0.1816225004914562,-0.4455851018975894,0.288903819702103,-0.0548766102258344,-0.331576266009006,-0.1794271987675895,-1.368275855617212,7092,2228,1734,1540,699,891,1,0.9777213850041828,0.02227856632451745,0.9777213850041828,4.867130030703612e-08,0.0
23909,0,0,0,0,0,-0.5495044783311016,0.0,0.0,0.0,-0.8491514290365263,-0.0150378773645405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,12,39,45,0,6,0,0.9922659746437892,0.9922659746437892,1.1179853013598806e-30,0.007734025356210287,0.0
23915,826,128,392,273,33,0.8802370681467249,1.821612432377736,3.367295829986474,3.13549421592915,-0.55206858230004,0.7686547330680908,0.7731898882334818,1.799664648735168,1.765783982824794,2.28708090645808,1.309333319983763,0.5733459807473249,0.3946541920039488,-1.126011262856224,-0.5172565140962813,-2.397895272798371,0.0,3.218875824868201,-2.397895272798371,265,86,18,87,28,46,2,0.9999873788815088,1.2621118489403017e-05,1.725070461964981e-98,0.9999873788815088,0.0
23917,1589,166,639,477,307,0.1356277339108613,2.02320182335696,1.239690886928015,-0.5517355265101171,-0.4248831939652659,1.945910149055313,-0.2443457589648128,0.983542958883322,-0.4744579795951154,0.8007778447523104,-0.1854032233313622,-0.2645287674770635,-0.3460928346081955,0.5736020299101625,0.2876820724517808,0.4139757977760734,0.412532275331257,-1.163150809805681,-0.3403258059372032,1209,259,247,227,158,318,0,0.9999604202546095,0.9999604202546095,6.948259512015323e-19,3.9579745392150714e-05,0.0
23919,966,30,319,349,268,-0.1067906195840802,-0.3114361584598879,-0.0243914531241591,0.1718502569266591,-0.6931471805599454,-0.3677247801253172,0.2876820724517808,0.3566749439387324,0.1035406789408401,-0.3297532863724681,-0.198450938723838,0.8232003088081434,-0.7259370033829367,0.1275612256380194,-0.4345731922662352,-0.1347325939701571,0.9343092373768332,-0.6286086594223739,0.5705448584676129,876,387,114,132,141,102,0,0.9999887258980054,0.9999887258980054,2.2027109311068787e-06,9.071391062213353e-06,0.0
23920,1625,408,531,391,295,0.0976384695639156,-0.2822324676842163,-1.069624751794857,-1.049822124498678,1.58989331636113,0.6097655716208945,1.604775899328289,0.7142005897577777,0.4300363688386701,-0.176930708159078,-1.112405610800446,-0.088192712035461,0.1646219796945534,0.1910552367627094,-1.537117250854474,-0.0387145121806904,1.90707031573905,-1.609437912434101,1.29643803199803,1366,255,152,325,115,519,2,0.9937243278976668,0.006275672102333195,1.1317968889565794e-52,0.9937243278976668,0.0
23921,697,53,319,196,129,-0.0924609817571946,-0.1512309697239238,1.819158443416169,-1.306251653446354,-1.216395324324493,0.6931471805599453,2.079441541679836,-3.51154543883102,0.7073318155519015,0.3566749439387326,0.1823215567939549,-0.0571584138399483,-1.655423025675924,-0.1144103511777441,0.1903537284912184,0.693147180559945,-1.029619417181158,1.045968555182688,0.1476359988060647,534,209,84,146,52,43,0,0.8323897425309464,0.8323897425309464,3.906979785611118e-73,0.1676102574690525,0.0
23922,2807,591,1134,821,261,0.8713954119662644,-1.908483743536197,0.2484613592985001,-1.241713132308783,0.0,3.407841924380824,0.9148712852199284,1.460827412982458,1.077932083430571,1.988469763474109,1.438480114290461,0.9932517730102832,1.03524267473552,2.650891787262262,0.6608863183417242,0.5335170349680611,1.437587655507441,1.466337068793427,-1.526056303495049,979,396,171,192,141,79,2,0.999999998234621,1.7653786147641167e-09,1.7802531005424435e-82,0.999999998234621,0.0
23923,1172,173,472,355,172,0.1666239110507561,-0.5697681593994401,0.3302416868705764,1.076511941667444,1.077221098686792,0.651989108066438,0.3364722366212129,-0.2757058814050657,0.5695332245927687,0.5179430915348546,-0.54654370636807,0.0,0.3753120699374763,-1.205666284832269,-0.3835823968586567,0.0851578083403072,0.9777758155248356,0.5596157879354227,-1.673976433571672,941,290,177,243,137,94,0,0.9999717335859337,0.9999717335859337,3.587078706809579e-06,2.467933535972956e-05,0.0
23924,3123,427,1109,942,645,-0.274482127695383,-0.7394712522341838,-0.3467156040359738,0.5409553652180197,0.5332984796180487,-0.4167646633620983,-1.636004939818822,-0.1675737001593997,-0.5084559544106719,0.693147180559945,-0.3129998804360703,0.1228981363231538,0.1727731919252599,0.1214331871189422,-0.575686257968032,-0.1723712259407861,-0.7783049889002527,-0.9966911573121928,-0.698687360935561,2650,951,514,437,164,584,0,0.999991901738539,0.999991901738539,8.64414305765881e-10,8.097397045529219e-06,0.0
23927,1867,159,287,681,740,-0.0966936248024712,0.4736029132753829,-0.0704516609506109,-0.921988752988792,0.1388364448542161,0.0458095360312942,0.1419702612703872,0.2309055566496987,-0.2298625015629545,0.1892419996385284,0.137621377876048,-0.3761687386197332,-0.5185626062681434,0.1492123981866759,0.2101238381059067,-0.2862275267407872,-0.3258776701898167,-0.3396773675701618,-0.145365850271526,1616,676,273,364,118,185,1,0.9998985577122759,0.00010144175312730894,0.9998985577122759,5.345964971656022e-10,0.0
23930,2873,272,1093,906,602,-0.0231027127932224,0.4934338810541216,0.154150679827258,-0.4353180712578455,0.0196727655987052,-0.7205461547480594,0.2315926058007376,0.6817184847363231,-0.0512932943875501,0.7246955382948714,0.0709517359722839,0.1715424225391268,-0.1162598061158624,0.5274530852264823,-0.5264177185258276,-1.444358162074652,-0.30294954458257,0.1931912290308588,-2.476538400117484,2111,798,363,428,290,232,1,0.9870474800406894,0.012952371424720955,0.9870474800406894,1.4853458956530097e-07,0.0
23934,216,3,45,128,40,-0.3601025394110007,3.663561646129646,-1.286210902562908,-0.1335313926245227,0.0,-1.203972804325936,0.6931471805599454,-4.060443010546419,-3.178053830347946,0.0,3.044522437723423,0.0,3.433987204485146,3.912023005428146,-2.564949357461537,2.484906649788,-1.744357230333471,0.0,-3.044522437723423,183,27,68,47,41,0,2,1.0,3.088563776851724e-33,4.5631353309599525e-194,1.0,0.0
23936,4673,791,2091,1292,499,0.4259807952072076,0.1191885172651181,0.156653810045376,0.5181382706122779,-1.22071498546901,0.3764775712349113,1.438480114290461,1.328823007205412,0.8595379152817051,1.238758920411351,0.5351047569210721,0.6217705177177173,0.7460229326078931,0.1109315607072813,0.0987815445597837,-0.3192579129069477,-0.7878124071010237,-0.3794896217049039,0.2542341383842408,2842,672,581,559,643,387,0,0.9998322429842119,0.9998322429842119,4.309873146659888e-14,0.00016775701574637012,0.0
23937,982,129,494,322,37,-0.1073290202304981,-0.2776317365982792,-0.1782482314063185,-1.004926804590786,1.130615019754283,-0.987386653557885,1.406913648322626,-3.970291913552122,0.0,-0.9620367536623586,0.1670540846631656,-0.1418301954392182,-0.3184537311185345,1.001448540214462,2.216642663193321,0.1476359988060647,-1.637608789400797,-0.2396728532654202,-1.09861228866811,779,144,261,109,70,195,2,0.9178653900415558,0.08213460995844238,3.258520651182439e-57,0.9178653900415558,0.0
23938,128,16,27,69,16,0.1278333715098849,0.0,0.0,0.0,0.0,1.09861228866811,0.5753641449035616,2.639057329615258,0.0,0.6931471805599453,2.351375257163478,-1.945910149055313,-2.890371757896165,0.3715635564324833,-0.7884573603642702,3.13549421592915,0.0,0.1431008436406733,-3.258096538021482,128,63,0,9,31,25,2,0.9999999998107043,1.8929239952346282e-10,9.724288138835237e-121,0.9999999998107043,0.0
