ZIP,Population_log_ratio,Under 5 years_log_ratio,5 to 9 years_log_ratio,10 to 14 years_log_ratio,15 to 19 years_log_ratio,20 to 24 years_log_ratio,25 to 29 years_log_ratio,30 to 34 years_log_ratio,35 to 39 years_log_ratio,40 to 44 years_log_ratio,45 to 49 years_log_ratio,50 to 54 years_log_ratio,55 to 59 years_log_ratio,60 to 64 years_log_ratio,65 to 69 years_log_ratio,70 to 74 years_log_ratio,75 to 79 years_log_ratio,80 to 84 years_log_ratio,85 years and over_log_ratio,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,pca_1,pca_2
22963,-0.093563125,-0.211309094,0.088486666,0.187094836,-0.006528859,-0.341203174,-0.338951235,-0.261742051,0.097685261,0.119720753,-0.171031815,-0.245366688,-0.194424579,-0.254508299,0.312277508,-0.492317287,0.137127225,-0.312223181,0.185964548,0,0.999989227,0,0,4.45E-12,1.08E-05,-0.372651566,0.032332775
22964,-0.243346259,-3.135494216,1.791759469,0,0.111225635,0,0,0,-0.762140052,0,0,-0.143100844,0,2.302585093,-0.055569851,-2.079441542,0,0,0,3,6.29E-73,0,0,0.999981036,1.90E-05,-0.276715471,-1.730604212
22967,-0.010836019,1.324925415,-1.275281832,0.497696332,0.157185584,-2.00533357,0,0.137201122,0.264151575,-0.392042088,1.366876275,-2.358154944,-0.421213465,0.94803943,0.472475818,0.54266623,-0.080042708,-3.258096538,0.839750655,3,2.30E-63,0,0,0.999132798,0.000867202,-0.415802756,1.485342741
22968,-0.162869429,0.02831592,0.080878479,0.063513406,-0.033522692,-0.867500568,-0.550873125,-0.187955375,-0.55715818,0.284251537,-0.318945011,0.110847825,-0.274711722,0.113728765,-0.819663896,0.410148957,-0.115684399,-1.569959101,0.057158414,0,0.98657248,0,0,1.78E-08,0.013427502,-0.877270404,-0.314587593
22969,0.245122458,1.078809661,0.301105093,1.324221932,0.332133835,0.929535959,0.587786665,-0.396881364,-0.292524697,0.931558204,0.674455048,-2.1690537,-1.458615023,-0.559615788,0.766649643,-0.268263987,-0.105360516,0.916290732,-0.200670695,3,1.78E-59,0,0,0.996666012,0.003333988,0.055789945,0.215090977
22971,0.375650845,1.098612289,0.783531242,1.413693335,-0.488352768,0.615438196,0.498991166,1.509908317,-0.916290732,0.356674944,-0.81294838,0.52187546,0.318453731,-0.944461609,0.09531018,0.282566972,3.688879454,-3.555348061,0,4,8.65E-46,0,0,0.044640322,0.955359678,1.018532391,0.151956846
22972,-1.592862947,0,0,0,2.564949357,-5.204006687,-2.63905733,0,0,-2.48490665,0,0,-3.80666249,0,-3.871201011,2.48490665,0,-4.143134726,3.912023005,3,0,0,0,1,1.01E-63,-5.223816681,-0.175585819
22973,-0.069569074,0.072162446,0.525424423,-1.104246106,0.901901994,0.947789399,0.131927543,-0.274778668,-0.640779195,0.416893804,-0.087861356,0.223143551,-0.077231348,-0.356674944,-0.082836006,-0.54910781,-0.808027457,0.577315365,0.298981628,4,0.000218871,0,0,1.69E-05,0.999764268,0.030111018,-0.187812885
22974,-0.408521493,0.287682072,-0.46303496,-0.212561442,-0.306258458,0.40947313,-1.989585213,-1.094157938,-0.571515968,-0.690840374,-1.514440184,0.175731747,-0.397559929,-0.127444947,0.510825624,-0.39877612,0.011834458,0.09763847,-1.178654996,4,1.31E-21,0,0,0.000531129,0.999468871,-1.555728685,0.038158026
22976,-0.245122458,0,0,0,-1.172720261,-0.379489622,3.135494216,-2.708050201,1.791759469,-0.546543706,-0.530628251,2.708050201,0.274436846,-1.064710737,0.287682072,-0.200670695,2.48490665,0,-3.555348061,3,2.81E-221,0,0,1,1.08E-16,0.283305512,0.277553839
22980,-0.064672554,-0.013563067,-0.02018329,0.219949389,-0.126971462,-0.113375801,-0.278825542,0.156174972,-0.175394265,0.330349937,-0.171239495,0.192195288,-0.073183102,-0.031130919,-0.251958717,-0.339996708,-0.209330173,-0.440494959,-0.388057431,0,0.999999857,0,0,3.54E-14,1.43E-07,-0.241398659,-0.310461169
22989,-2.995732274,0,0,0,0,-2.995732274,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3.83E-299,-3.917839776,0.42208289
23002,0.092895356,-0.142873286,0.405465108,0.137331271,0.812124246,-0.600940987,1.178039422,0.143100844,0.230956091,0.08594243,0.062613593,-0.211022191,0.590941242,-0.736782116,0.679989096,-0.560795729,0.244757028,-0.687104866,-1.076872302,4,0.000106742,0,0,6.23E-06,0.999887028,0.552597491,0.412789868
23004,0.418066535,4.430816799,-0.924258902,0.223143551,0,-1.974081026,1.598855803,1.719000115,1.819158443,2.944438979,-3.761200116,3.931825633,0.581921545,-0.459532329,-2.079441542,0.372675285,1.609437912,0,1.386294361,3,1.1652041403725e-310,0,0,1,9.92E-21,0.995245128,-3.186742118
23005,-0.120070962,-0.424041494,0.127044883,-0.168017569,-0.010214593,0.487123511,0.291054757,-0.473576534,-0.462285998,0.105360516,-0.212332635,-0.156624908,0.007858587,-0.181306843,-0.198966029,-0.461864797,0.078369067,-1.228321833,-0.168464522,0,0.999985998,0,0,6.99E-12,1.40E-05,-0.316189182,0.076017582
23009,-0.03823953,0.870984425,0.49924807,-0.392042088,-0.935963497,1.466337069,-0.138150338,-0.164828399,0.290440695,-0.198275485,0.440036452,-0.302541187,-0.758034803,0.253195896,-0.055994269,-0.209973088,-0.561811178,-0.773189888,-3.496507561,4,2.82E-12,0,0,5.90E-06,0.999994102,-0.074095207,0.634200113
23011,0.833113225,-3.091042453,0,0,0.36772478,1.15267951,1.781288169,2.144259042,-0.192371893,1.521026955,-0.012121361,3.63758616,0.424883194,0.3074847,1.360091989,0.068992871,0,1.673976434,-3.465735903,3,2.11E-117,0,0,1,8.74E-17,3.295926753,-2.313996646
23015,0.092192956,-0.210295409,-1.696449289,0.176129587,0.297632403,1.222664937,-4.189654742,-1.011600912,0.593396778,0.180670029,-0.092115289,-0.092781733,0.249067236,-0.467431832,0.827138026,0.220061885,-0.538996501,3.871201011,0,3,4.41E-127,0,0,0.999954715,4.53E-05,-0.280805175,0.453989892
23021,1.065551426,0,0,0,4.836281907,0,0,0,0,0,0.122602322,0,0,4.127134385,-3.044522438,-2.833213344,0,0,0,2,0,0,1,1.45E-36,6.02E-81,1.284010593,-2.952448444
23022,-0.468378934,-2.197224577,-2.302585093,-3.583518938,-2.251291799,-3.091042453,-0.965080896,-4.304065093,3.713572067,-2.079441542,0.405465108,0.500243514,-0.836248024,-1.791759469,0.405465108,-0.422856851,-3.555348061,-0.318453731,3.871201011,3,0,0,0,1,7.03E-29,-2.619598327,2.359877644
23023,0.335992735,0,2.708050201,0.417735201,-3.433987204,1.299282984,0,0,0,0.01639381,-0.451985124,0.327212911,1.16760516,-0.182321557,4.043051268,-0.526093096,0.635988767,0,0,3,3.46E-95,0,0,0.999999998,1.66E-09,1.582742798,0.62474572
23024,-0.006319802,-0.238891908,1.380530656,-0.03257617,-0.067911206,0.030190972,-0.243977638,-0.530323419,-0.31449333,0.439951284,-0.369975223,-0.083951711,-0.200933404,-0.096767552,0.506108634,-0.135665865,0.27343005,1.868949108,-0.693147181,4,0.000244443,0,0,2.96E-06,0.999752595,-0.15041639,-0.497599176
23025,-0.875468737,2.302585093,0,0,0,0,-2.833213344,0,0,0,0,-2.302585093,2.944438979,-2.995732274,0,0.200670695,-2.772588722,2.564949357,-3.970291914,3,1.79E-261,0,0,1,6.53E-28,-1.613390655,3.02695992
23027,-0.183643434,-0.396415273,4.553876892,-4.812184355,0,4.672828834,0,0.552068582,-0.639079959,-2.63905733,2.302585093,-0.604199695,0.419853846,-0.853489831,0.405465108,-1.341173926,1.749199855,0,3.218875825,3,4.37E-283,0,0,1,6.57E-20,1.40948039,3.231546978
23030,0.039461499,0.619039208,0.428995606,0.58371334,0.347054346,0.052643733,0.531304155,-0.361013346,0.327573401,-0.378653851,-0.229788094,-0.083934451,0.193259823,-0.195973646,-0.139987193,0.507044901,-0.24387945,-0.466619531,-1.521469139,0,0.996802358,0,0,3.35E-09,0.003197639,0.035935414,0.226846605
23032,-0.641370911,-3.465735903,-2.944438979,0,0,2.995732274,-1.519825754,2.708050201,0,-2.833213344,0.0588405,-0.99852883,-2.833213344,-1.335001067,0.485507816,-0.287682072,0.117783036,0,-1.791759469,3,7.37E-176,0,0,1,3.80E-17,-1.169667342,1.320364519
23035,0.069096547,0.693147181,-3.496507561,-0.559615788,0.437213806,2.093234864,1.335001067,3.951243719,-0.673729095,3.091042453,0.300104592,-0.089612159,0.980829253,-0.99852883,0.54522705,0,-3.891820298,-4.158883083,3.688879454,3,2.71E-195,0,0,1,5.26E-17,1.958504723,0.038378177
23038,-0.129051173,-0.051293294,0.934309237,0.517943092,-0.778304989,0.336472237,0.938269639,3.583518938,-0.814099791,0.545511182,-1.011600912,1.335001067,1.248144023,-0.434038481,-3.33220451,-0.231801614,-0.670157662,0,-1.969440646,3,2.40E-124,0,0,0.999999999,7.63E-10,0.184833246,-1.554259328
23039,0.156452177,1.098612289,1.681758574,-0.241162057,-0.60077386,1.660731207,3.80666249,-2.079441542,0.794929875,-0.619039208,-1.652923024,-0.589768826,0.428995606,-0.076961041,0.175204089,0,-0.52806743,0,0,3,4.05E-83,0,0,0.999959126,4.09E-05,0.366312642,-0.042113045
23040,-0.090532507,-0.960742494,-0.365459773,-0.746069582,1.560910872,-0.422159987,0.114603383,-0.327376671,-2.136382918,-0.040821995,0.298219578,-0.255933374,-0.590607541,0.634215402,0.414123171,0.196114879,0.412845215,0.167054085,0.517943092,4,6.09E-23,0,0,0.001699409,0.998300591,-0.334200576,-0.38811813
23043,0.168300191,1.589235205,0.724563377,0.057158414,-0.940983344,0.78845736,0.251314428,-1.578185369,0.879923088,0.276253377,1.098612289,-1.236762627,0.287682072,-0.310154928,0.090971778,-0.318453731,-0.619039208,1.648658626,0.955511445,4,1.74E-26,0,0,0.002080886,0.997919114,0.247971182,1.022561602
23045,0.313657559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313657559,0,0,0,0,4,8.48E-29,0,0,0.000246452,0.999753548,0.434262015,-0.010359471
23047,-0.22921924,-4.094344562,0.968250471,1.084626047,-3.496507561,0.494696242,-0.435318071,-0.597837001,-3.951243719,1.471816535,-0.924258902,-1.109662125,-0.141970261,0.187211542,1.68948062,0.634306681,-4.983606622,-0.122602322,0.070617567,3,2.73E-239,0,0,1,2.81E-22,-1.692588486,-1.664467358
23050,0.050010421,0,3.295836866,0,-3.931825633,0,3.737669618,-4.219507705,0,0,0.350202429,-3.496507561,0,3.465735903,0.090971778,4.564348191,0,-3.912023005,0,3,0,0,0,1,9.05E-54,-0.502910734,0.946994139
23055,-0.013333531,0,4.234106505,0,4.762173935,2.397895273,-3.688879454,0,-0.693147181,0.548565952,-2.48490665,-5.424950017,0.342944751,1.584120104,-3.17805383,-0.518344456,0.84729786,0.125163143,-3.218875825,2,0,0,1,1.35E-40,8.95E-86,-1.732134264,-0.591109725
23056,0.005115101,2.48490665,0,-0.875468737,0.435318071,0,0,0,0,2.890371758,-3.36729583,-1.370546004,1.029619417,-0.318453731,0,-2.995732274,2.995732274,2.63905733,0.405465108,3,6.87E-160,0,0,1,1.80E-13,-0.260384899,-1.317455296
23059,-0.099162077,0.035906708,-0.27085528,-0.081316864,-0.177174348,-0.392894648,0.145804832,-0.624093979,0.067016545,0.11760448,0.27355019,-0.001258653,-0.19724016,-0.164891922,-0.063312279,-0.617206027,0.069472373,-0.148524177,-1.408517498,0,0.999984233,0,0,6.15E-12,1.58E-05,-0.357499012,0.195625304
23060,-0.031852654,0.320182867,0.348125682,0.377318261,0.116434583,0.102784854,-0.013841051,-0.08730658,-0.311472489,-0.155783867,0.129776377,-0.074792575,-0.234312473,-0.420127546,0.028765166,-0.464867511,-0.131576358,-0.483796951,-1.084013489,0,0.999997809,0,0,7.44E-13,2.19E-06,-0.223864969,0.168542929
23061,-0.012917899,0.009478744,-0.389597235,0.444685821,-0.297668538,0.17426164,-0.022989518,0.329365765,-0.004882028,-0.1185867,0.18087123,0.017868254,-0.026303463,0.060860202,-0.044451763,-0.016234123,-0.210873459,0.296634684,-1.053149915,0,0.999995156,0,0,1.82E-12,4.84E-06,0.056093501,0.013743371
23062,-0.39509491,-0.167054085,1.498772345,3.663561646,-0.416893804,-1.168993085,-0.41925843,-1.166434885,0.587786665,0.583584978,-0.626252946,-1.189584067,-0.80670188,-0.107485915,1.632694775,-4.051784948,-1.071213314,0,-2.564949357,3,7.05E-128,0,0,1,1.74E-10,-1.551026196,-1.275349537
23063,-0.255500609,0.787599359,-0.00836825,-0.057487091,0.476924072,-0.310154928,-0.256429529,-1.170774735,0.18366474,-1.031360062,-0.168418652,-0.819440906,0.209210457,-0.642651017,-0.564314309,-0.138402323,-0.474093614,-0.287682072,-1.479626301,4,0.000308189,0,0,9.69E-06,0.999682125,-1.100721956,1.030244105
23065,0.246387032,2.120263536,0.164303051,0.503905181,4.343805422,0,1.124929597,-0.354692783,0,-1.201027294,1.474401629,1.91130462,-0.535518236,-0.077961541,0.471840177,-0.405465108,-0.606135804,-0.162518929,0,3,4.77E-139,0,0,0.999999181,8.19E-07,1.330100814,-0.102158096
23066,-0.256854609,0,0,0,0,-4.727387819,2.833213344,0,0,0,-4.025351691,4.477336814,0,2.772588722,0.451985124,0,0,0,0,3,0,0,0,1,1.47E-46,-0.567071284,-4.555818393
23068,4.248495242,0,0,0,0,0,0,0,0,0,3.526360525,0,0,0,3.610917913,0,0,0,0,1,0,1,0,3.17E-53,0,6.429572608,1.049679765
23069,0.428577248,0.971860583,2.628800829,-0.424883194,0.215708573,0.780158558,0.347645537,0.383958903,1.626435489,-0.681451141,-0.718253102,0.8001193,0.128617378,1.055362305,0.473085296,0.088947486,0.417299566,-1.304056263,1.098612289,4,7.31E-30,0,0,0.005474691,0.994525309,1.345854389,-0.388766567
23070,-0.21588838,2.63905733,2.302585093,-2.772588722,3.258096538,-3.135494216,2.772588722,0,2.302585093,0,-0.251314428,-3.295836866,2.564949357,-1.16315081,1.271225031,0.78845736,0,-2.197224577,-4.060443011,3,0,0,0,1,3.10E-35,0.622328979,3.288709322
23071,0.035256295,-0.130620182,1.335001067,0.436717652,0.906721281,0.476924072,-0.887303195,-0.44895022,0.802346473,-0.271933715,-1.341173926,1.194840321,1.185623666,0.076961041,-1.261840187,0.287682072,-0.287682072,-0.563469357,-0.635988767,4,8.59E-31,0,0,0.002741863,0.997258137,0.004194762,-0.720278824
23072,0.003230499,-0.28394375,-0.304444706,0.45487755,0.791836557,-0.392784823,0.34922539,0.247501995,0.090151097,-0.021053409,0.035377839,-0.179553115,-0.146368539,-0.04184711,0.115286155,-0.602763119,-0.03000225,-0.616413386,0.076372979,0,0.999823417,0,0,7.98E-11,0.000176583,0.038600208,-0.165993906
23075,-0.346722261,0.842932947,0.141970261,-0.165185275,-0.826678573,-0.48784899,-0.500053527,-0.10100321,-0.574285978,-0.482470398,-0.562739164,-0.683422631,-1.209069284,-0.38247559,0.003669729,-0.719815428,-1.346020462,-0.738956717,0.780158558,4,1.31E-11,0,0,5.77E-05,0.999942286,-1.629923104,0.039312023
23076,-0.017178337,2.22161603,1.037987667,0,0,2.833213344,-1.47590652,4.158883083,0.194156014,-4.158883083,0,0.105360516,0,-0.237328186,-1.481604541,-0.331777392,2.708050201,0,-1.455287233,3,2.42E-187,0,0,1,9.13E-12,0.673550069,1.703704645
23079,0.116363589,-2.890371758,3.828641396,0.43936666,-2.772588722,0,0.068992871,0.459532329,-1.791759469,2.079441542,-0.88238918,-0.575364145,-0.336472237,0.559615788,0.36772478,0.78845736,-2.564949357,2.48490665,-1.791759469,3,2.35E-108,0,0,0.999999894,1.06E-07,-0.478071815,-2.340473441
23083,-0.238411023,4.882801923,-1.666133256,0.673344553,-2.923161581,4.33073334,1.495493653,0.312374685,-2.079441542,0.47150852,-0.058268908,0.272866987,-0.665996191,-1.304948722,-1.428853976,0.068992871,-0.741937345,2.833213344,-3.465735903,3,7.80E-236,0,0,1,3.27E-14,-0.252393566,0.416196844
23084,-0.079723474,1.540445041,3.912023005,1.77070606,-0.279584862,-0.776528789,1.531476371,-1.440361582,-0.405465108,-0.080042708,-1.279196226,-1.258954939,0.593774707,0.632522559,-1.229948291,-0.782094667,3.988984047,-0.632522559,-3.465735903,3,2.79E-141,0,0,1,1.03E-10,-0.719025987,-0.512123732
23085,0.322773392,0,0.043485112,-3.871201011,1.791759469,0,0,0,0.366850272,0,0.538996501,0,0.146603474,2.63905733,0.570544858,0.485507816,2.197224577,0,0,3,3.86E-75,0,0,1,2.54E-10,1.543311855,0.38906703
23086,-0.03532645,-0.997142829,0.336472237,0.117783036,1.170071253,-0.607787332,-0.054067221,0.062913825,0.237958637,-1.038893054,0.09763847,-0.272644195,0.039220713,0.297632403,-0.242561637,0.208217901,0.563935449,-1.366876275,0.040821995,4,0.001048621,0,0,3.47E-06,0.998947909,-0.122821797,0.282978042
23089,-0.033939487,0.334513372,-0.978467977,0.566995895,0.369747026,0.53680111,-0.062738341,0.151684587,-0.717839793,-0.293222253,-0.527920057,-0.388073365,0.491281028,0.201218191,-1.047318994,1.38271654,-0.6159881,-1.098612289,4.204692619,4,1.52E-16,0,0,0.001248344,0.998751656,-0.257454756,-0.142276063
23091,0.06986968,0,3.828641396,0,0,0,0,0,0,-3.891820298,1.080912712,0,0,-2.302585093,-3.828641396,0,0,-1.945910149,0,3,1.24E-199,0,0,1,1.31E-24,-1.253910909,1.81542529
23092,0.433567141,2.564949357,0,2.302585093,4.060443011,0,3.295836866,0,0,-3.583518938,0.303682414,0.427444015,-2.041220329,0.810930216,-0.068992871,-0.656779536,-2.708050201,-0.336472237,1.871802177,3,3.99E-151,0,0,1,7.85E-14,0.412819021,-1.039607862
23093,-0.079041349,-0.388223302,-0.536755185,0.054558984,-0.217520294,0.772690263,-0.35817195,0.12944012,0.023048395,-0.349895257,0.260809054,0.043435399,0.132770454,-0.288257943,-0.201656209,0.303050103,-0.780634635,-0.799165375,-0.113944259,0,0.999571088,0,0,3.22E-10,0.000428912,-0.046124556,0.486635105
23102,0.273293335,0.167054085,-0.324776197,0.699619695,0.890782972,1.341842599,-1.299282984,-0.596297355,3.242592351,-0.366625275,0.099090903,-0.100643526,0.337692493,-0.086328083,1.098612289,-0.322773392,0.824175443,0.144581229,1.178654996,4,4.15E-44,0,0,0.20154374,0.79845626,1.230429956,0.863477366
23103,-0.217929034,-0.044850566,0.640779195,-0.116636904,-0.901752573,0.098192026,-5.153291594,-1.143563677,0.351051686,-0.14242034,-0.140667329,-0.75645946,-0.155484903,-0.120316607,-0.164755233,-0.094857793,0.358212223,0.236388778,-0.191055237,3,7.31E-121,0,0,0.999991574,8.43E-06,-1.665202219,0.862945167
23106,0.146319786,0.500775288,-0.711496319,0.223143551,4.248495242,-0.122602322,-0.860201265,2.932674138,0.916290732,-0.842678915,-1.462834438,1.000172216,-1.458615023,0.312872321,1.203972804,1.335001067,-1.410986974,1.386294361,0,3,1.08E-116,0,0,0.999999998,2.04E-09,0.838354452,-1.365730986
23108,1.17657383,0,0,0,0,0,0,0,0,0,2.302585093,-2.197224577,2.197224577,-3.17805383,4.219507705,3.433987204,0,0,0,3,0,0,0,1,1.82E-50,2.95789812,4.247345012
23109,-0.135906568,0.856472237,0.332938664,1.463255402,0.36772478,1.335001067,-1.189584067,4.418840608,0.251314428,-0.066375069,-0.444685821,0.021053409,-0.270874954,-2.401675996,-1.69773052,-2.012000261,-0.064538521,2.747270914,-2.944438979,3,1.23E-143,0,0,1,2.64E-18,0.013701078,-0.348848316
23110,0.151289448,0,2.890371758,0,0,2.708050201,2.302585093,0,0.544727175,-3.496507561,-0.773189888,-0.424883194,0.108213585,-0.188052232,-3.610917913,3.871201011,-0.080042708,0,0,3,6.82E-137,0,0,1,6.25E-16,-0.017263543,0.732737796
23111,-0.043005011,0.520663009,0.123563399,-0.292615924,0.156554697,0.416931245,-0.062713703,0.22805318,-0.351205468,0.06820825,0.093070895,-0.075223421,-0.206256102,-0.072827669,-0.105529136,-0.215955243,-0.677512466,-0.655630441,-0.260010135,0,0.999998851,0,0,3.95E-13,1.15E-06,-0.085996045,0.104161928
23112,-0.050584496,-0.001104972,0.199717601,-0.067767859,-0.00994451,0.408996281,-0.221800368,-0.071544208,0.023810649,-0.084195174,-0.076038698,-0.02470617,0.130444018,-0.287682072,-0.064674677,-0.403052562,-1.017402233,-0.239040265,0.336969873,0,0.99999856,0,0,5.31E-13,1.44E-06,-0.158210371,0.074011824
23113,-0.104470825,-0.531204786,0.297632403,-0.204374403,0.030857988,-0.341422742,-0.026668247,-0.2135741,0.107857396,-0.29159291,-0.091790162,0.132638137,-0.305565445,-0.14859262,-0.067706088,-0.173271721,-0.13256443,-0.413763911,-0.021841742,0,0.999997399,0,0,9.87E-13,2.60E-06,-0.382140251,-0.01437659
23114,-0.13564415,0.016212588,0.07018264,0.02279301,0.100010866,-0.143689339,-0.230608415,0.181549654,-0.057819571,-0.12944012,-0.069815578,-0.387619748,-0.026372104,-0.380995117,-0.233915648,-0.644900347,-0.24406145,-0.190808171,-1.31730149,0,0.999999711,0,0,1.19E-13,2.89E-07,-0.454717313,0.23727593
23116,0.004569696,-0.091035527,-0.068282713,0.570682149,0.239453414,-0.300193406,0.246860078,-0.25501129,0.190249759,0.017149402,-0.095075649,-0.150433203,-0.165761841,0.035568603,0.2040703,-0.541470129,0.168271582,0.448390153,-0.537041466,0,0.999996923,0,0,1.43E-12,3.08E-06,-0.079186792,-0.254274732
23117,-0.061328921,0.680976645,0.602912594,-1.085505941,0.684871271,0,-0.357791639,0.380678329,-0.195744577,-0.283270949,0.52560942,-0.499613173,-0.249846538,0.202940844,-0.579500142,0.039375165,-0.253314429,0.169292057,-1.68948062,4,0.002007326,0,0,3.71E-06,0.997988964,-0.165366314,0.515086674
23119,-0.565095254,-2.197224577,0,2.397895273,0,-2.397895273,0,-3.33220451,0,0,0.15415068,0,0,-3.663561646,2.341805806,-1.455287233,-0.424883194,0,0,3,9.72E-144,0,0,1,5.63E-15,-1.893535699,0.924169085
23120,-0.109205618,0.410827051,0.393652158,-0.392161142,-0.662966563,1.211090272,-0.550046337,-0.063625696,-0.10146946,-0.079723474,-0.739293783,0.496888116,-0.574914403,-0.175352887,0.09763847,0.144394505,1.114741671,-0.080042708,-0.090971778,4,3.40E-07,0,0,1.26E-05,0.999987073,-0.175339963,-0.033775088
23123,-0.283813596,-2.335374916,1.098612289,-1.284015512,-2.293452609,-0.346276237,0.563094052,1.006238969,-0.138150338,-1.155770703,0.434285547,-0.68671629,-0.08299692,-1.239690887,-0.986494991,0.519300251,-1.002468428,0.628608659,1.446918983,4,1.84E-52,0,0,0.041809658,0.958190342,-0.872621689,0.879096206
23124,-0.068754108,-0.156569061,-1.804029562,0.837886026,0.35364004,0.911836382,-0.538996501,-0.328353112,1.466337069,-0.891691573,-0.823508998,-0.529259325,-0.02515856,-1.021651248,0.563833424,-0.928975891,1.193922468,0.875468737,0,4,1.03E-25,0,0,0.002629673,0.997370327,-0.152462111,0.764521962
23126,-0.622942922,-0.492476485,-0.656779536,2.833213344,-1.470851749,-3.17805383,0,2.890371758,-3.218875825,1.360976553,-2.995732274,-0.171850257,-0.164303051,0,-1.16315081,-0.182321557,0,-2.397895273,-3.218875825,3,1.47E-145,0,0,1,1.79E-12,-2.510679868,-2.621639095
23128,-0.27388875,0,0,0,0,-2.224623552,-3.496507561,1.386294361,4.158883083,-4.143134726,0.271933715,1.098612289,-0.070617567,0.280301965,-0.451985124,0.342944751,-1.098612289,-3.135494216,0,3,8.13E-145,0,0,1,2.68E-13,-0.860317337,1.811680511
